scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
8,8900001,8950000,8927174,710,319,0.1806,3.557,-0.9034,-1.2357,-0.2383
8,8950001,9000000,8977451,851,291,8.8154,6.3928,0.1593,0.1302,0.0603
8,9000001,9050000,9023498,802,250,10.2308,3.2994,0.5123,0.279,0.2053
8,9050001,9100000,9072110,632,201,4.1823,5.8698,-0.1679,-0.1004,-0.0592
8,9100001,9150000,9123916,764,183,0.4234,5.1125,-0.847,-0.8432,-0.2373
8,9150001,9200000,9175131,859,185,0.4131,6.0656,-0.8725,-0.8054,-0.2653
8,9200001,9250000,9225165,971,268,1.4798,7.7171,-0.6782,-1.647,-0.3001
8,9250001,9300000,9273664,740,183,1.6754,6.4939,-0.5898,-1.2853,-0.3976
8,9300001,9350000,9313293,417,214,3.3943,1.5885,0.3624,0.2116,0.1597
8,9800001,9850000,9836972,309,46,0.1643,1.2729,-0.7714,-1.0571,-0.3336
8,9850001,9900000,9873500,569,120,0.0229,1.2917,-0.9651,-0.5844,-0.1752
8,9900001,9950000,9926129,447,99,0.0916,2.9608,-0.94,-0.9343,-0.2321
8,9950001,10000000,9974072,418,63,0.0639,1.2815,-0.905,-0.232,-0.1431
8,10000001,10050000,10028093,446,76,0.1415,6.3162,-0.9562,25.822,-0.3693
8,10050001,10100000,10075033,497,159,1.0975,37.6077,-0.9433,17.6402,-0.7258
8,10100001,10150000,10125548,504,99,0.1195,4.0643,-0.9429,-3.9654,-0.4738
8,10150001,10200000,10174187,523,69,0.1286,2.1606,-0.8876,-5.8376,-0.2441
8,10200001,10250000,10225853,538,126,0.1032,2.5365,-0.9218,-3.4163,-0.1946
8,10250001,10300000,10273740,545,96,0.4478,5.4937,-0.8493,7.2604,-0.439
8,10300001,10350000,10324867,560,78,0.3229,2.2883,-0.7527,-0.8821,-0.2895
8,10350001,10400000,10373346,374,108,0.1291,7.9702,-0.9681,4.0583,-0.3874
8,10400001,10450000,10423362,327,61,0.0,2.2828,-1.0,-2.6352,-0.3136
8,10450001,10500000,10473711,373,55,0.0154,1.8761,-0.9837,-0.6359,-0.2346
8,10500001,10550000,10524142,375,44,0.0216,2.1728,-0.9803,-1.6273,-0.2719
8,10550001,10600000,10575006,383,78,8.0282,1.9638,0.6069,0.3687,0.2909
8,10600001,10650000,10624059,329,95,10.8236,1.9834,0.6903,0.5106,0.38
8,10650001,10700000,10673311,308,65,0.6888,2.3724,-0.55,-0.3253,-0.1335
8,10700001,10750000,10724409,260,48,0.3957,1.7121,-0.6245,-0.4596,-0.1552
8,10750001,10800000,10774742,202,41,0.4378,1.2649,-0.4858,-0.1553,-0.0924
8,10800001,10850000,10823954,214,45,0.3587,1.214,-0.5439,-0.1651,-0.0995
8,10850001,10900000,10876330,254,69,0.5274,1.7836,-0.5436,-0.1567,-0.1074
8,10900001,10950000,10922912,209,54,0.7699,2.3906,-0.5128,-0.1767,-0.1023
8,10950001,11000000,10975172,213,54,0.3685,2.2473,-0.7183,-0.3403,-0.173
8,11000001,11050000,11023660,184,30,0.2531,1.6991,-0.7407,-0.3134,-0.1526
8,11050001,11100000,11074416,210,50,0.3386,1.6951,-0.667,-0.1753,-0.1095
8,11100001,11150000,11123765,186,43,0.3705,1.9338,-0.6784,-0.2542,-0.1366
8,11150001,11200000,11176324,186,32,0.4038,1.3544,-0.5407,-0.1723,-0.1017
8,11200001,11250000,11224148,172,42,0.4156,1.5638,-0.58,-0.1545,-0.0973
8,11250001,11300000,11272726,176,31,0.4021,0.6155,-0.2097,-0.0322,-0.0263
8,11300001,11350000,11314644,363,141,1.8055,4.1231,-0.3909,-0.5002,-0.2159
8,11350001,11400000,11370078,430,178,2.9757,5.1834,-0.2706,-0.2508,-0.1399
8,11400001,11450000,11422904,368,140,1.763,3.4141,-0.3189,-0.291,-0.1358
8,11450001,11500000,11473247,203,38,0.5025,1.1696,-0.3989,-0.0783,-0.0569
8,11500001,11550000,11525927,172,41,0.7024,2.0809,-0.4953,-0.1306,-0.0836
8,11550001,11600000,11575656,178,27,0.3643,0.3666,-0.0032,-0.0003,-0.0003
8,11600001,11650000,11625772,141,25,0.3056,0.9735,-0.5222,-0.1565,-0.0927
8,11650001,11700000,11675745,156,39,0.4092,1.6415,-0.6009,-0.157,-0.1039
8,11700001,11750000,11727014,167,35,0.3899,1.3008,-0.5388,-0.1087,-0.0768
8,11750001,11800000,11774627,240,53,0.3733,3.6626,-0.815,-0.6678,-0.2265
8,11800001,11850000,11825871,186,29,0.3268,1.1686,-0.5629,-0.2034,-0.1265
8,11850001,11900000,11873475,192,43,0.2274,1.4465,-0.7283,-0.4714,-0.1908
8,11900001,11950000,11925623,190,32,0.3827,0.5656,-0.1929,-0.0278,-0.0219
8,11950001,12000000,11971475,248,53,0.4976,2.3657,-0.6524,-0.239,-0.145
8,12000001,12050000,12024218,204,28,0.2197,1.1721,-0.6844,-0.2607,-0.1421
8,12050001,12100000,12075835,269,55,0.5941,2.2886,-0.5878,-0.1713,-0.1223
8,12100001,12150000,12124899,313,74,1.1947,3.6797,-0.5098,-0.1771,-0.1178
8,12150001,12200000,12174154,363,100,2.734,2.3254,0.0808,0.0099,0.0089
8,12200001,12250000,12224850,316,57,0.4998,2.2546,-0.6371,-0.1545,-0.1124
8,12250001,12300000,12275068,344,70,0.2754,2.5003,-0.8016,-0.144,-0.1156
8,12300001,12350000,12326583,343,68,0.1277,5.1177,-0.9513,-0.8457,-0.3178
8,12350001,12400000,12377058,360,80,1.7433,4.6627,-0.4557,-0.1636,-0.1191
8,12400001,12450000,12423865,435,85,2.2477,4.6899,-0.352,-0.1235,-0.0887
8,12450001,12500000,12476142,538,102,2.1105,5.7794,-0.465,-0.1797,-0.1287
8,12500001,12550000,12523705,469,111,0.0501,7.885,-0.9874,30.1129,-0.5128
8,12550001,12600000,12575811,517,128,0.4136,6.1427,-0.8738,2.833,-0.4679
8,12600001,12650000,12623985,333,80,0.241,1.9358,-0.7786,-2.5575,-0.2794
8,12650001,12700000,12674883,446,95,0.4069,0.7708,-0.309,-0.157,-0.0805
8,12700001,12750000,12722287,511,160,4.4438,0.2592,0.8898,0.2479,0.2368
8,12750001,12800000,12776759,543,180,4.0424,1.0424,0.59,0.2366,0.2116
8,12800001,12850000,12823155,558,191,2.0175,0.749,0.4585,0.0769,0.0693
8,12850001,12900000,12877156,560,235,6.9539,3.1946,0.3704,0.1248,0.1106
8,12900001,12950000,12924347,554,170,0.5113,1.0009,-0.3238,-0.0234,-0.0216
8,12950001,13000000,12974740,544,174,0.1277,1.0628,-0.7855,-0.0529,-0.0474
8,13000001,13050000,13028391,473,194,1.2589,3.7775,-0.5001,-0.1057,-0.0892
8,13050001,13100000,13075121,466,177,2.2503,1.7642,0.1211,0.0278,0.024
